perf_metric,perf_metric_diff,pvalue,lower,upper,feat,method,perf_metric_name,seed,outcome,taxlevel,metric,dataset,trainfrac
0.5220083333333333,-0.00311944444444445,0.801980198019802,0.5130555555555556,0.5291666666666667,Otu00045,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5221388888888889,-0.00325000000000008,0.7425742574257426,0.5105555555555555,0.5327777777777778,Otu00046,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5047972222222222,0.01409166666666661,0.0891089108910891,0.48,0.5233333333333333,Otu00047,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5208416666666666,-0.0019527777777778,0.6633663366336634,0.5069444444444444,0.5327777777777778,Otu00048,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5363916666666667,-0.01750277777777786,0.9603960396039604,0.5155555555555555,0.5552777777777778,Otu00049,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5144472222222222,0.00444166666666667,0.2871287128712871,0.49722222222222223,0.5308333333333334,Otu00050,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5246694444444444,-0.00578055555555556,0.7326732673267327,0.5002777777777778,0.5486111111111112,Otu00051,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5317083333333333,-0.01281944444444449,0.9801980198019802,0.5175,0.5447222222222222,Otu00052,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5166638888888889,0.00222499999999992,0.297029702970297,0.5063888888888889,0.5236111111111111,Otu00054,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5144583333333334,0.00443055555555549,0.32673267326732675,0.4902777777777778,0.5322222222222223,Otu00055,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5073027777777778,0.01158611111111107,0.24752475247524752,0.4755555555555555,0.5325,Otu00056,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5248722222222222,-0.00598333333333334,0.9504950495049505,0.5158333333333334,0.5347222222222222,Otu00057,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5202861111111111,-0.00139722222222227,0.6732673267326733,0.5136111111111111,0.5261111111111111,Otu00058,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5200944444444444,-0.00120555555555557,0.7029702970297029,0.5161111111111111,0.5241666666666667,Otu00059,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5238222222222222,-0.00493333333333334,0.6831683168316832,0.508888888888889,0.5408333333333334,Otu00060,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.517525,0.00136388888888883,0.3069306930693069,0.5127777777777778,0.5213888888888889,Otu00061,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5270638888888889,-0.00817500000000004,0.9108910891089108,0.5152777777777777,0.5388888888888889,Otu00062,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5314055555555556,-0.01251666666666673,0.99009900990099,0.5197222222222222,0.5402777777777777,Otu00063,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5284083333333334,-0.00951944444444452,0.9702970297029704,0.5183333333333333,0.5419444444444445,Otu00065,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5150222222222223,0.00386666666666657,0.1188118811881188,0.5086111111111111,0.5227777777777778,Otu00066,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.517275,0.0016138888888888,0.33663366336633666,0.5061111111111111,0.5269444444444444,Otu00067,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5275388888888889,-0.00865000000000004,0.8514851485148515,0.5111111111111111,0.5444444444444444,Otu00072,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5195611111111111,-6.722222222222962e-4,0.5841584158415841,0.5127777777777778,0.5255555555555556,Otu00073,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5260722222222223,-0.00718333333333343,0.9603960396039604,0.515,0.5372222222222223,Otu00074,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5180888888888889,7.999999999999119e-4,0.45544554455445546,0.5108333333333334,0.5263888888888889,Otu00075,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5197388888888889,-8.500000000000174e-4,0.5841584158415841,0.5075,0.5294444444444445,Otu00077,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5199833333333334,-0.0010944444444445,0.6534653465346535,0.5144444444444445,0.5258333333333334,Otu00078,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5240777777777778,-0.0051888888888889,0.8514851485148515,0.5122222222222222,0.5347222222222222,Otu00079,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5195805555555556,-6.91666666666757e-4,0.6138613861386139,0.5136111111111111,0.5252777777777777,Otu00081,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5176333333333333,0.00125555555555556,0.39603960396039606,0.5105555555555555,0.525,Otu00082,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5264,-0.00751111111111113,0.900990099009901,0.5133333333333333,0.5394444444444444,Otu00083,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5234555555555556,-0.00456666666666671,0.9207920792079208,0.5161111111111111,0.5305555555555556,Otu00084,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5159722222222222,0.00291666666666667,0.38613861386138615,0.49972222222222223,0.5302777777777777,Otu00086,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5261388888888889,-0.00725000000000009,0.9702970297029704,0.5161111111111111,0.535,Otu00088,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5246305555555556,-0.00574166666666675,0.9702970297029704,0.5177777777777778,0.5288888888888889,Otu00090,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.519475,-5.861111111111761e-4,0.5643564356435643,0.5025,0.5302777777777777,Otu00091,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.518925,-3.611111111112564e-5,0.504950495049505,0.5125,0.5236111111111111,Otu00092,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5199638888888889,-0.00107500000000004,0.6732673267326733,0.5138888888888888,0.5241666666666667,Otu00093,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5238083333333333,-0.00491944444444447,0.8415841584158416,0.5147222222222222,0.5333333333333333,Otu00094,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5208472222222222,-0.00195833333333339,0.5841584158415841,0.5063888888888889,0.5363888888888889,Otu00095,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5162666666666667,0.00262222222222219,0.31683168316831684,0.5072222222222222,0.5233333333333333,Otu00096,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5272972222222222,-0.00840833333333335,0.99009900990099,0.5194444444444445,0.5327777777777778,Otu00097,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5225472222222223,-0.00365833333333343,0.9504950495049505,0.5172222222222222,0.5263888888888889,Otu00098,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5122083333333334,0.00668055555555546,0.3564356435643564,0.47888888888888886,0.5522222222222222,Otu00099,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5249722222222222,-0.00608333333333332,1,0.5188888888888888,0.5333333333333333,Otu00101,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5165083333333333,0.00238055555555549,0.24752475247524752,0.5083333333333333,0.5230555555555555,Otu00103,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5229111111111111,-0.00402222222222226,0.8217821782178217,0.5127777777777778,0.5308333333333334,Otu00105,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5242833333333333,-0.00539444444444447,1,0.5191666666666667,0.5294444444444445,Otu00106,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5226305555555556,-0.00374166666666675,0.8415841584158416,0.5130555555555556,0.5294444444444445,Otu00108,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5258166666666667,-0.00692777777777786,0.9504950495049505,0.5166666666666666,0.5336111111111111,Otu00110,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5173888888888889,0.00149999999999994,0.32673267326732675,0.5105555555555555,0.5258333333333334,Otu00111,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5180194444444445,8.694444444443672e-4,0.4158415841584158,0.5111111111111111,0.5241666666666667,Otu00112,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5243111111111111,-0.00542222222222221,0.8811881188118812,0.5152777777777777,0.5313888888888889,Otu00117,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5247361111111111,-0.00584722222222222,0.9603960396039604,0.5175,0.5311111111111111,Otu00119,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5238444444444444,-0.0049555555555556,0.8415841584158416,0.5133333333333333,0.5316666666666666,Otu00122,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5314333333333333,-0.01254444444444447,1,0.5216666666666666,0.5391666666666667,Otu00123,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5250111111111111,-0.00612222222222225,0.9702970297029704,0.5180555555555555,0.5311111111111111,Otu00124,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5232333333333333,-0.00434444444444448,0.7425742574257426,0.5094444444444445,0.5377777777777778,Otu00125,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5185138888888889,3.749999999999032e-4,0.48514851485148514,0.5083333333333333,0.5258333333333334,Otu00127,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5208194444444444,-0.00193055555555554,0.8514851485148515,0.5161111111111111,0.5241666666666667,Otu00129,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5183194444444444,5.694444444444002e-4,0.4752475247524752,0.5088888888888888,0.5266666666666666,Otu00130,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.521725,-0.00283611111111115,0.7524752475247525,0.5138888888888888,0.5280555555555555,Otu00131,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5301861111111111,-0.01129722222222229,0.99009900990099,0.5194444444444445,0.5394444444444444,Otu00133,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5187138888888889,1.7499999999992522e-4,0.5247524752475248,0.5127777777777778,0.5227777777777778,Otu00134,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5191833333333333,-2.9444444444448603e-4,0.5544554455445545,0.5108333333333334,0.5269444444444444,Otu00135,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5255166666666666,-0.00662777777777778,0.9207920792079208,0.5144444444444445,0.5347222222222222,Otu00137,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5264333333333333,-0.00754444444444446,0.9108910891089108,0.5141666666666667,0.5355555555555556,Otu00139,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.524025,-0.00513611111111111,0.9504950495049505,0.5175,0.5311111111111111,Otu00142,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5197388888888889,-8.500000000000174e-4,0.6732673267326733,0.5152777777777777,0.5244444444444445,Otu00144,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5141944444444444,0.00469444444444444,0.13861386138613865,0.5061111111111111,0.5211111111111111,Otu00147,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5150944444444444,0.00379444444444443,0.18811881188118812,0.5069444444444444,0.5216666666666666,Otu00148,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.529575,-0.01068611111111117,0.9702970297029704,0.5166666666666666,0.5394444444444444,Otu00151,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5126305555555556,0.00625833333333325,0.1485148514851485,0.5002777777777778,0.5225,Otu00152,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.519675,-7.861111111111541e-4,0.6633663366336634,0.5163888888888889,0.5230555555555556,Otu00155,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5260694444444445,-0.00718055555555563,0.7920792079207921,0.5091666666666667,0.5416666666666666,Otu00160,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5228777777777778,-0.00398888888888893,0.8415841584158416,0.513888888888889,0.5305555555555556,Otu00165,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5152194444444445,0.00366944444444439,0.15841584158415842,0.5091666666666667,0.5208333333333334,Otu00167,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5235583333333333,-0.0046694444444445,0.6732673267326733,0.505,0.5447222222222222,Otu00170,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5160166666666667,0.00287222222222216,0.26732673267326734,0.5055555555555555,0.5236111111111111,Otu00172,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5156138888888889,0.00327499999999991,0.12871287128712872,0.5097222222222222,0.5211111111111111,Otu00177,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5214138888888888,-0.00252499999999999,0.7326732673267327,0.5136111111111111,0.5294444444444444,Otu00180,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5199027777777778,-0.00101388888888898,0.7128712871287128,0.5138888888888888,0.525,Otu00184,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5150555555555556,0.00383333333333324,0.13861386138613865,0.5069444444444444,0.5213888888888889,Otu00187,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5175472222222223,0.00134166666666657,0.39603960396039606,0.5086111111111111,0.5255555555555556,Otu00194,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5185777777777778,3.1111111111103984e-4,0.4752475247524752,0.5138888888888888,0.5225,Otu00202,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5220138888888889,-0.00312500000000004,0.7227722772277227,0.5113888888888889,0.5302777777777777,Otu00204,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5278666666666667,-0.00897777777777786,0.9801980198019802,0.5186111111111111,0.5336111111111111,Otu00206,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5216361111111111,-0.00274722222222223,0.9207920792079208,0.5175,0.5269444444444444,Otu00207,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5152027777777778,0.00368611111111105,0.18811881188118812,0.5066666666666667,0.5219444444444444,Otu00208,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5200305555555556,-0.0011416666666667,0.5841584158415841,0.5113888888888889,0.5280555555555555,Otu00210,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5211944444444444,-0.00230555555555556,0.6732673267326733,0.5111111111111111,0.5291666666666667,Otu00215,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5173972222222222,0.00149166666666666,0.297029702970297,0.5111111111111111,0.5219444444444444,Otu00217,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5216555555555555,-0.00276666666666669,0.8316831683168316,0.515,0.5272222222222223,Otu00218,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5174416666666667,0.00144722222222215,0.4158415841584158,0.5047222222222222,0.5241666666666667,Otu00224,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5178583333333333,0.00103055555555553,0.4752475247524752,0.4855555555555556,0.5472222222222222,Otu00227,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5168583333333333,0.00203055555555553,0.405940594059406,0.5022222222222222,0.5294444444444445,Otu00228,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5174861111111111,0.00140277777777775,0.26732673267326734,0.5127777777777778,0.5211111111111111,Otu00229,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5195416666666667,-6.527777777778354e-4,0.6237623762376238,0.5136111111111111,0.5236111111111111,Otu00231,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5176611111111111,0.00122777777777771,0.33663366336633666,0.5119444444444444,0.5244444444444445,Otu00232,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5237583333333333,-0.00486944444444448,0.7920792079207921,0.5113888888888889,0.5330555555555555,Otu00235,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5191888888888889,-3.00000000000078e-4,0.5247524752475248,0.5119444444444444,0.5263888888888889,Otu00242,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5315027777777778,-0.01261388888888892,0.900990099009901,0.5127777777777778,0.5511111111111111,Otu00245,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5222388888888889,-0.00335000000000007,0.8514851485148515,0.5152777777777777,0.5283333333333333,Otu00246,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5197972222222222,-9.083333333333998e-4,0.5445544554455446,0.5119444444444444,0.5272222222222223,Otu00247,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5240361111111111,-0.0051472222222223,1,0.52,0.5291666666666667,Otu00252,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5280138888888889,-0.00912500000000005,0.8613861386138614,0.5091666666666667,0.5444444444444445,Otu00258,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5157194444444444,0.00316944444444444,0.3465346534653465,0.49722222222222223,0.5341666666666667,Otu00267,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5152416666666667,0.00364722222222213,0.33663366336633666,0.49944444444444447,0.5261111111111111,Otu00268,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5136611111111111,0.00522777777777772,0.07920792079207921,0.5075000000000001,0.52,Otu00292,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5176305555555556,0.00125833333333325,0.33663366336633666,0.5133333333333333,0.5208333333333334,Otu00298,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5198333333333334,-9.444444444445256e-4,0.7425742574257426,0.5152777777777777,0.5225,Otu00304,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5182444444444444,6.444444444444475e-4,0.405940594059406,0.5138888888888888,0.5227777777777778,Otu00313,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5170055555555555,0.00188333333333334,0.25742574257425743,0.5102777777777778,0.5225,Otu00321,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5136222222222222,0.00526666666666664,0.22772277227722773,0.5,0.5252777777777777,Otu00324,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5173638888888888,0.00152499999999999,0.2871287128712871,0.5102777777777777,0.5227777777777778,Otu00331,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5223,-0.00341111111111114,0.9801980198019802,0.5186111111111111,0.525,Otu00334,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5175722222222222,0.00131666666666663,0.3069306930693069,0.5130555555555556,0.5211111111111111,Otu00346,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5174888888888889,0.00139999999999995,0.32673267326732675,0.5116666666666667,0.5227777777777778,Otu00355,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5136277777777778,0.00526111111111105,0.27722772277227725,0.495,0.5297222222222222,Otu00373,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5185638888888889,3.249999999999087e-4,0.45544554455445546,0.5075,0.5280555555555555,Otu00375,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5284416666666667,-0.00955277777777785,0.9801980198019802,0.5172222222222222,0.5366666666666666,Otu00376,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5143888888888889,0.00449999999999994,0.06930693069306931,0.5086111111111111,0.5194444444444445,Otu00394,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.517975,9.138888888888808e-4,0.25742574257425743,0.5155555555555555,0.5208333333333334,Otu00402,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.527025,-0.00813611111111112,0.9207920792079208,0.515,0.5388888888888889,Otu00432,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5195444444444445,-6.555555555556314e-4,0.6534653465346535,0.5144444444444445,0.5233333333333333,Otu00464,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5114138888888888,0.007475,0.2079207920792079,0.495,0.5283333333333333,Otu00487,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5216194444444444,-0.00273055555555556,0.9405940594059404,0.5175,0.5255555555555556,Otu00522,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5245277777777778,-0.00563888888888897,0.900990099009901,0.5158333333333334,0.5319444444444444,Otu00540,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5173222222222222,0.0015666666666666,0.32673267326732675,0.51,0.5277777777777778,Otu00578,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5207166666666667,-0.00182777777777787,0.7722772277227723,0.5158333333333334,0.5244444444444445,Otu00600,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5171194444444445,0.00176944444444437,0.19801980198019803,0.5122222222222222,0.5227777777777778,Otu00681,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5202138888888889,-0.00132500000000002,0.801980198019802,0.5169444444444444,0.5233333333333333,Otu00692,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5199916666666666,-0.00110277777777778,0.7227722772277227,0.5147222222222222,0.5244444444444445,Otu00706,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.518875,1.3888888888868856e-5,0.5346534653465347,0.5161111111111111,0.5213888888888889,Otu00724,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5152916666666667,0.00359722222222214,0.24752475247524752,0.5061111111111111,0.5219444444444444,Otu00727,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5214194444444444,-0.00253055555555559,0.6831683168316832,0.5152777777777777,0.5294444444444444,Otu00763,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.51975,-8.611111111112013e-4,0.7722772277227723,0.5175,0.5222222222222223,Otu00878,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5186194444444444,2.694444444444333e-4,0.4752475247524752,0.5102777777777778,0.5233333333333333,Otu00883,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5185861111111111,3.0277777777776294e-4,0.4752475247524752,0.5125,0.5238888888888888,Otu00932,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5172944444444445,0.00159444444444434,0.2376237623762376,0.5130555555555556,0.5213888888888889,Otu00950,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.518836111111111,5.277777777779047e-5,0.4257425742574258,0.5163888888888889,0.5219444444444444,Otu01004,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5198388888888889,-9.500000000000064e-4,0.7722772277227723,0.5163888888888889,0.5222222222222223,Otu01084,rf,AUC,112,idsa,OTU,AUC,int,0.8
0.5171555555555556,0.00701111111111107,0.1188118811881188,0.5061111111111112,0.5263888888888889,Otu00001,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5163805555555555,0.00778611111111116,0.06930693069306931,0.5027777777777778,0.5255555555555556,Otu00002,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5248694444444444,-7.027777777777189e-4,0.48514851485148514,0.5025,0.5463888888888889,Otu00003,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5231194444444445,0.00104722222222219,0.405940594059406,0.5138888888888888,0.5311111111111111,Otu00004,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5252222222222223,-0.00105555555555558,0.594059405940594,0.5122222222222222,0.5380555555555555,Otu00005,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5157055555555555,0.00846111111111114,0.0891089108910891,0.5047222222222222,0.5263888888888889,Otu00006,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5223611111111112,0.0018055555555555,0.39603960396039606,0.5055555555555555,0.5369444444444444,Otu00007,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5351722222222223,-0.0110055555555556,0.8712871287128713,0.5166666666666666,0.5527777777777778,Otu00008,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5071222222222223,0.01704444444444441,0.0297029702970297,0.4897222222222222,0.5216666666666667,Otu00009,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5198888888888888,0.00427777777777782,0.18811881188118812,0.5105555555555555,0.5294444444444445,Otu00010,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5214555555555556,0.0027111111111111,0.37623762376237624,0.5044444444444445,0.5336111111111111,Otu00011,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5116472222222223,0.01251944444444441,0.0396039603960396,0.49722222222222223,0.5227777777777778,Otu00012,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5207305555555556,0.00343611111111108,0.2079207920792079,0.5119444444444444,0.5297222222222222,Otu00013,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5044861111111111,0.01968055555555559,0.04950495049504951,0.48583333333333334,0.5255555555555556,Otu00014,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5164583333333334,0.00770833333333331,0.26732673267326734,0.4919444444444444,0.5388888888888889,Otu00015,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5206555555555555,0.00351111111111113,0.297029702970297,0.5061111111111111,0.5325,Otu00016,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5207916666666667,0.00337500000000001,0.18811881188118812,0.5136111111111111,0.5283333333333333,Otu00017,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5298138888888889,-0.00564722222222224,0.7821782178217822,0.5161111111111111,0.5419444444444445,Otu00018,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5246555555555555,-4.88888888888872e-4,0.5643564356435643,0.5163888888888889,0.5311111111111111,Otu00019,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5289388888888888,-0.00477222222222217,0.900990099009901,0.5225,0.5347222222222222,Otu00020,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.519825,0.00434166666666668,0.33663366336633666,0.5044444444444445,0.5336111111111111,Otu00021,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5265555555555556,-0.00238888888888888,0.693069306930693,0.5136111111111111,0.5366666666666666,Otu00022,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5190611111111111,0.00510555555555558,0.07920792079207921,0.5127777777777778,0.5255555555555556,Otu00023,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5183638888888888,0.00580277777777782,0.18811881188118812,0.5030555555555556,0.53,Otu00024,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5229638888888889,0.00120277777777777,0.4455445544554455,0.5138888888888888,0.53,Otu00025,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5213111111111111,0.00285555555555561,0.21782178217821785,0.5155555555555555,0.5263888888888889,Otu00026,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5183277777777778,0.00583888888888883,0.26732673267326734,0.49833333333333335,0.5377777777777778,Otu00027,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.53325,-0.00908333333333333,0.9504950495049505,0.5222222222222223,0.5466666666666666,Otu00028,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5236416666666667,5.249999999999977e-4,0.45544554455445546,0.5119444444444444,0.5361111111111111,Otu00029,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5252027777777778,-0.00103611111111112,0.5742574257425742,0.5063888888888889,0.5416666666666666,Otu00030,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5264638888888888,-0.00229722222222217,0.801980198019802,0.5188888888888888,0.5330555555555556,Otu00031,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5270333333333334,-0.00286666666666668,0.8316831683168316,0.5202777777777777,0.5338888888888889,Otu00032,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5258305555555556,-0.0016638888888889,0.7029702970297029,0.5180555555555556,0.5327777777777778,Otu00033,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5240444444444444,1.2222222222224577e-4,0.4752475247524752,0.5113888888888889,0.5355555555555556,Otu00034,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5322138888888889,-0.0080472222222222,0.8811881188118812,0.5205555555555555,0.5438888888888889,Otu00035,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5315777777777778,-0.00741111111111114,0.8118811881188119,0.5161111111111111,0.5475,Otu00036,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5223444444444445,0.00182222222222216,0.21782178217821785,0.5172222222222222,0.5269444444444444,Otu00037,rf,AUC,113,idsa,OTU,AUC,int,0.8
0.5263111111111111,-0.00214444444444439,0.8712871287128713,0.5219444444444444,0.5313888888888889,Otu00038,rf,AUC,113,idsa,OTU,AUC,int,0.8
