.threshold,recall,precision,outcome,taxlevel,metric,dataset,trainfrac,method,seed
0.018,0.9230769230769232,0.06486486486486487,pragmatic,OTU,AUC,full,0.8,rf,108
0.016,0.9230769230769232,0.06091370558375635,pragmatic,OTU,AUC,full,0.8,rf,108
0.014,0.9230769230769232,0.0594059405940594,pragmatic,OTU,AUC,full,0.8,rf,108
0.012,1,0.06103286384976526,pragmatic,OTU,AUC,full,0.8,rf,108
0.01,1,0.05855855855855856,pragmatic,OTU,AUC,full,0.8,rf,108
0.008,1,0.05726872246696035,pragmatic,OTU,AUC,full,0.8,rf,108
0.006,1,0.05508474576271186,pragmatic,OTU,AUC,full,0.8,rf,108
0.004,1,0.0546218487394958,pragmatic,OTU,AUC,full,0.8,rf,108
0.002,1,0.05394190871369295,pragmatic,OTU,AUC,full,0.8,rf,108
0,1,0.05349794238683127,pragmatic,OTU,AUC,full,0.8,rf,108
Inf,0,1,pragmatic,OTU,AUC,full,0.8,rf,109
0.24,0.15384615384615383,1,pragmatic,OTU,AUC,full,0.8,rf,109
0.21,0.15384615384615383,0.6666666666666666,pragmatic,OTU,AUC,full,0.8,rf,109
0.2,0.15384615384615383,0.5,pragmatic,OTU,AUC,full,0.8,rf,109
0.176,0.15384615384615383,0.4,pragmatic,OTU,AUC,full,0.8,rf,109
0.172,0.15384615384615383,0.3333333333333333,pragmatic,OTU,AUC,full,0.8,rf,109
0.162,0.15384615384615383,0.25,pragmatic,OTU,AUC,full,0.8,rf,109
0.156,0.15384615384615383,0.2,pragmatic,OTU,AUC,full,0.8,rf,109
0.152,0.15384615384615383,0.18181818181818185,pragmatic,OTU,AUC,full,0.8,rf,109
0.15,0.15384615384615383,0.16666666666666666,pragmatic,OTU,AUC,full,0.8,rf,109
0.146,0.2307692307692308,0.2307692307692308,pragmatic,OTU,AUC,full,0.8,rf,109
0.14,0.2307692307692308,0.21428571428571427,pragmatic,OTU,AUC,full,0.8,rf,109
0.136,0.2307692307692308,0.1875,pragmatic,OTU,AUC,full,0.8,rf,109
0.132,0.2307692307692308,0.17647058823529413,pragmatic,OTU,AUC,full,0.8,rf,109
0.13,0.2307692307692308,0.15,pragmatic,OTU,AUC,full,0.8,rf,109
0.126,0.2307692307692308,0.14285714285714285,pragmatic,OTU,AUC,full,0.8,rf,109
0.124,0.2307692307692308,0.13636363636363635,pragmatic,OTU,AUC,full,0.8,rf,109
0.12,0.2307692307692308,0.13043478260869565,pragmatic,OTU,AUC,full,0.8,rf,109
0.116,0.3076923076923077,0.14814814814814814,pragmatic,OTU,AUC,full,0.8,rf,109
0.114,0.3076923076923077,0.13793103448275862,pragmatic,OTU,AUC,full,0.8,rf,109
0.108,0.3076923076923077,0.13333333333333333,pragmatic,OTU,AUC,full,0.8,rf,109
0.106,0.3076923076923077,0.12121212121212122,pragmatic,OTU,AUC,full,0.8,rf,109
0.104,0.3076923076923077,0.10810810810810811,pragmatic,OTU,AUC,full,0.8,rf,109
0.102,0.38461538461538464,0.13157894736842105,pragmatic,OTU,AUC,full,0.8,rf,109
0.1,0.38461538461538464,0.1282051282051282,pragmatic,OTU,AUC,full,0.8,rf,109
0.098,0.38461538461538464,0.11363636363636365,pragmatic,OTU,AUC,full,0.8,rf,109
0.096,0.38461538461538464,0.1111111111111111,pragmatic,OTU,AUC,full,0.8,rf,109
0.094,0.38461538461538464,0.10638297872340426,pragmatic,OTU,AUC,full,0.8,rf,109
0.092,0.38461538461538464,0.10416666666666669,pragmatic,OTU,AUC,full,0.8,rf,109
0.09,0.38461538461538464,0.1020408163265306,pragmatic,OTU,AUC,full,0.8,rf,109
0.088,0.38461538461538464,0.1,pragmatic,OTU,AUC,full,0.8,rf,109
0.084,0.38461538461538464,0.0925925925925926,pragmatic,OTU,AUC,full,0.8,rf,109
0.082,0.4615384615384616,0.10909090909090909,pragmatic,OTU,AUC,full,0.8,rf,109
0.078,0.4615384615384616,0.1016949152542373,pragmatic,OTU,AUC,full,0.8,rf,109
0.076,0.4615384615384616,0.09836065573770492,pragmatic,OTU,AUC,full,0.8,rf,109
0.074,0.4615384615384616,0.09230769230769233,pragmatic,OTU,AUC,full,0.8,rf,109
0.072,0.4615384615384616,0.08695652173913043,pragmatic,OTU,AUC,full,0.8,rf,109
0.07,0.4615384615384616,0.08571428571428572,pragmatic,OTU,AUC,full,0.8,rf,109
0.068,0.4615384615384616,0.0821917808219178,pragmatic,OTU,AUC,full,0.8,rf,109
0.066,0.4615384615384616,0.07894736842105263,pragmatic,OTU,AUC,full,0.8,rf,109
0.064,0.5384615384615384,0.08333333333333333,pragmatic,OTU,AUC,full,0.8,rf,109
0.062,0.5384615384615384,0.07777777777777778,pragmatic,OTU,AUC,full,0.8,rf,109
0.06,0.5384615384615384,0.07368421052631578,pragmatic,OTU,AUC,full,0.8,rf,109
0.058,0.5384615384615384,0.07,pragmatic,OTU,AUC,full,0.8,rf,109
0.056,0.5384615384615384,0.06862745098039216,pragmatic,OTU,AUC,full,0.8,rf,109
0.054,0.5384615384615384,0.06666666666666667,pragmatic,OTU,AUC,full,0.8,rf,109
0.052,0.5384615384615384,0.0660377358490566,pragmatic,OTU,AUC,full,0.8,rf,109
0.05,0.5384615384615384,0.06422018348623854,pragmatic,OTU,AUC,full,0.8,rf,109
0.048,0.5384615384615384,0.06140350877192982,pragmatic,OTU,AUC,full,0.8,rf,109
0.046,0.5384615384615384,0.0564516129032258,pragmatic,OTU,AUC,full,0.8,rf,109
0.044,0.5384615384615384,0.0546875,pragmatic,OTU,AUC,full,0.8,rf,109
0.042,0.5384615384615384,0.05263157894736842,pragmatic,OTU,AUC,full,0.8,rf,109
0.04,0.5384615384615384,0.05072463768115942,pragmatic,OTU,AUC,full,0.8,rf,109
0.038,0.5384615384615384,0.04827586206896552,pragmatic,OTU,AUC,full,0.8,rf,109
0.036,0.6153846153846154,0.05161290322580645,pragmatic,OTU,AUC,full,0.8,rf,109
0.034,0.6923076923076923,0.0548780487804878,pragmatic,OTU,AUC,full,0.8,rf,109
0.032,0.6923076923076923,0.05294117647058823,pragmatic,OTU,AUC,full,0.8,rf,109
0.03,0.7692307692307693,0.05681818181818181,pragmatic,OTU,AUC,full,0.8,rf,109
0.028,0.7692307692307693,0.053475935828877,pragmatic,OTU,AUC,full,0.8,rf,109
0.026,0.7692307692307693,0.05235602094240838,pragmatic,OTU,AUC,full,0.8,rf,109
0.024,0.7692307692307693,0.05,pragmatic,OTU,AUC,full,0.8,rf,109
0.022,0.8461538461538461,0.05238095238095238,pragmatic,OTU,AUC,full,0.8,rf,109
0.02,0.8461538461538461,0.0514018691588785,pragmatic,OTU,AUC,full,0.8,rf,109
0.018,0.8461538461538461,0.04910714285714285,pragmatic,OTU,AUC,full,0.8,rf,109
0.016,0.8461538461538461,0.04845814977973568,pragmatic,OTU,AUC,full,0.8,rf,109
0.014,0.8461538461538461,0.04782608695652174,pragmatic,OTU,AUC,full,0.8,rf,109
0.012,0.9230769230769232,0.05150214592274678,pragmatic,OTU,AUC,full,0.8,rf,109
0.01,1,0.05508474576271186,pragmatic,OTU,AUC,full,0.8,rf,109
0.008,1,0.0546218487394958,pragmatic,OTU,AUC,full,0.8,rf,109
0.006,1,0.05439330543933055,pragmatic,OTU,AUC,full,0.8,rf,109
0.004,1,0.05371900826446281,pragmatic,OTU,AUC,full,0.8,rf,109
0.002,1,0.05349794238683127,pragmatic,OTU,AUC,full,0.8,rf,109
Inf,0,1,pragmatic,OTU,AUC,full,0.8,rf,110
0.444,0,0,pragmatic,OTU,AUC,full,0.8,rf,110
0.322,0.07692307692307693,0.5,pragmatic,OTU,AUC,full,0.8,rf,110
0.302,0.07692307692307693,0.3333333333333333,pragmatic,OTU,AUC,full,0.8,rf,110
0.29,0.15384615384615383,0.5,pragmatic,OTU,AUC,full,0.8,rf,110
0.272,0.2307692307692308,0.6,pragmatic,OTU,AUC,full,0.8,rf,110
0.258,0.2307692307692308,0.42857142857142855,pragmatic,OTU,AUC,full,0.8,rf,110
0.232,0.3076923076923077,0.5,pragmatic,OTU,AUC,full,0.8,rf,110
0.224,0.3076923076923077,0.4444444444444444,pragmatic,OTU,AUC,full,0.8,rf,110
0.222,0.3076923076923077,0.4,pragmatic,OTU,AUC,full,0.8,rf,110
0.206,0.3076923076923077,0.3636363636363637,pragmatic,OTU,AUC,full,0.8,rf,110
0.2,0.38461538461538464,0.4166666666666667,pragmatic,OTU,AUC,full,0.8,rf,110
0.196,0.4615384615384616,0.4615384615384616,pragmatic,OTU,AUC,full,0.8,rf,110
0.194,0.4615384615384616,0.42857142857142855,pragmatic,OTU,AUC,full,0.8,rf,110
0.192,0.4615384615384616,0.4,pragmatic,OTU,AUC,full,0.8,rf,110
0.188,0.4615384615384616,0.375,pragmatic,OTU,AUC,full,0.8,rf,110
0.182,0.4615384615384616,0.35294117647058826,pragmatic,OTU,AUC,full,0.8,rf,110
0.174,0.4615384615384616,0.3333333333333333,pragmatic,OTU,AUC,full,0.8,rf,110
0.168,0.4615384615384616,0.3157894736842105,pragmatic,OTU,AUC,full,0.8,rf,110
0.162,0.4615384615384616,0.3,pragmatic,OTU,AUC,full,0.8,rf,110
0.156,0.4615384615384616,0.2857142857142857,pragmatic,OTU,AUC,full,0.8,rf,110
0.152,0.4615384615384616,0.2727272727272727,pragmatic,OTU,AUC,full,0.8,rf,110
0.15,0.4615384615384616,0.2608695652173913,pragmatic,OTU,AUC,full,0.8,rf,110
0.142,0.4615384615384616,0.25,pragmatic,OTU,AUC,full,0.8,rf,110
0.14,0.4615384615384616,0.24,pragmatic,OTU,AUC,full,0.8,rf,110
0.132,0.4615384615384616,0.2307692307692308,pragmatic,OTU,AUC,full,0.8,rf,110
0.126,0.4615384615384616,0.2222222222222222,pragmatic,OTU,AUC,full,0.8,rf,110
0.124,0.4615384615384616,0.21428571428571427,pragmatic,OTU,AUC,full,0.8,rf,110
0.122,0.4615384615384616,0.1935483870967742,pragmatic,OTU,AUC,full,0.8,rf,110
0.12,0.4615384615384616,0.1875,pragmatic,OTU,AUC,full,0.8,rf,110
0.118,0.4615384615384616,0.17647058823529413,pragmatic,OTU,AUC,full,0.8,rf,110
0.116,0.4615384615384616,0.17142857142857143,pragmatic,OTU,AUC,full,0.8,rf,110
0.114,0.4615384615384616,0.16666666666666666,pragmatic,OTU,AUC,full,0.8,rf,110
0.112,0.4615384615384616,0.16216216216216217,pragmatic,OTU,AUC,full,0.8,rf,110
0.108,0.4615384615384616,0.15789473684210523,pragmatic,OTU,AUC,full,0.8,rf,110
0.1,0.4615384615384616,0.15384615384615383,pragmatic,OTU,AUC,full,0.8,rf,110
0.096,0.4615384615384616,0.14285714285714285,pragmatic,OTU,AUC,full,0.8,rf,110
0.094,0.4615384615384616,0.13636363636363635,pragmatic,OTU,AUC,full,0.8,rf,110
0.09,0.4615384615384616,0.13333333333333333,pragmatic,OTU,AUC,full,0.8,rf,110
0.086,0.4615384615384616,0.1276595744680851,pragmatic,OTU,AUC,full,0.8,rf,110
0.08,0.4615384615384616,0.125,pragmatic,OTU,AUC,full,0.8,rf,110
0.078,0.5384615384615384,0.14,pragmatic,OTU,AUC,full,0.8,rf,110
0.076,0.5384615384615384,0.12962962962962962,pragmatic,OTU,AUC,full,0.8,rf,110
0.074,0.5384615384615384,0.125,pragmatic,OTU,AUC,full,0.8,rf,110
0.07,0.5384615384615384,0.1206896551724138,pragmatic,OTU,AUC,full,0.8,rf,110
0.068,0.5384615384615384,0.11475409836065574,pragmatic,OTU,AUC,full,0.8,rf,110
0.064,0.5384615384615384,0.1111111111111111,pragmatic,OTU,AUC,full,0.8,rf,110
0.062,0.5384615384615384,0.10606060606060606,pragmatic,OTU,AUC,full,0.8,rf,110
0.056,0.5384615384615384,0.10144927536231883,pragmatic,OTU,AUC,full,0.8,rf,110
0.054,0.6153846153846154,0.1095890410958904,pragmatic,OTU,AUC,full,0.8,rf,110
0.052,0.6153846153846154,0.1038961038961039,pragmatic,OTU,AUC,full,0.8,rf,110
0.05,0.6153846153846154,0.0975609756097561,pragmatic,OTU,AUC,full,0.8,rf,110
0.048,0.6153846153846154,0.09195402298850576,pragmatic,OTU,AUC,full,0.8,rf,110
0.046,0.6153846153846154,0.0898876404494382,pragmatic,OTU,AUC,full,0.8,rf,110
0.044,0.6153846153846154,0.08791208791208792,pragmatic,OTU,AUC,full,0.8,rf,110
0.042,0.6923076923076923,0.09473684210526316,pragmatic,OTU,AUC,full,0.8,rf,110
0.04,0.6923076923076923,0.09278350515463918,pragmatic,OTU,AUC,full,0.8,rf,110
0.038,0.7692307692307693,0.0970873786407767,pragmatic,OTU,AUC,full,0.8,rf,110
0.036,0.7692307692307693,0.09433962264150944,pragmatic,OTU,AUC,full,0.8,rf,110
0.034,0.7692307692307693,0.09090909090909093,pragmatic,OTU,AUC,full,0.8,rf,110
0.032,0.7692307692307693,0.08547008547008547,pragmatic,OTU,AUC,full,0.8,rf,110
0.03,0.7692307692307693,0.08264462809917356,pragmatic,OTU,AUC,full,0.8,rf,110
0.028,0.7692307692307693,0.07633587786259542,pragmatic,OTU,AUC,full,0.8,rf,110
0.026,0.7692307692307693,0.07462686567164178,pragmatic,OTU,AUC,full,0.8,rf,110
0.024,0.7692307692307693,0.06993006993006994,pragmatic,OTU,AUC,full,0.8,rf,110
0.022,0.8461538461538461,0.0738255033557047,pragmatic,OTU,AUC,full,0.8,rf,110
0.02,0.8461538461538461,0.07051282051282051,pragmatic,OTU,AUC,full,0.8,rf,110
0.018,0.8461538461538461,0.06626506024096386,pragmatic,OTU,AUC,full,0.8,rf,110
0.016,0.8461538461538461,0.06214689265536723,pragmatic,OTU,AUC,full,0.8,rf,110
0.014,0.9230769230769232,0.06451612903225806,pragmatic,OTU,AUC,full,0.8,rf,110
0.012,0.9230769230769232,0.06185567010309278,pragmatic,OTU,AUC,full,0.8,rf,110
0.01,1,0.06372549019607843,pragmatic,OTU,AUC,full,0.8,rf,110
0.008,1,0.06074766355140187,pragmatic,OTU,AUC,full,0.8,rf,110
0.006,1,0.05855855855855856,pragmatic,OTU,AUC,full,0.8,rf,110
0.004,1,0.05555555555555555,pragmatic,OTU,AUC,full,0.8,rf,110
0.002,1,0.05416666666666667,pragmatic,OTU,AUC,full,0.8,rf,110
0,1,0.05349794238683127,pragmatic,OTU,AUC,full,0.8,rf,110
Inf,0,1,pragmatic,OTU,AUC,full,0.8,rf,111
0.464,0,0,pragmatic,OTU,AUC,full,0.8,rf,111
0.332,0,0,pragmatic,OTU,AUC,full,0.8,rf,111
0.316,0,0,pragmatic,OTU,AUC,full,0.8,rf,111
0.248,0,0,pragmatic,OTU,AUC,full,0.8,rf,111
0.244,0.07692307692307693,0.2,pragmatic,OTU,AUC,full,0.8,rf,111
0.24,0.07692307692307693,0.16666666666666666,pragmatic,OTU,AUC,full,0.8,rf,111
0.238,0.15384615384615383,0.2857142857142857,pragmatic,OTU,AUC,full,0.8,rf,111
0.198,0.15384615384615383,0.25,pragmatic,OTU,AUC,full,0.8,rf,111
0.196,0.15384615384615383,0.2,pragmatic,OTU,AUC,full,0.8,rf,111
0.194,0.15384615384615383,0.18181818181818185,pragmatic,OTU,AUC,full,0.8,rf,111
0.188,0.15384615384615383,0.16666666666666666,pragmatic,OTU,AUC,full,0.8,rf,111
0.182,0.15384615384615383,0.15384615384615383,pragmatic,OTU,AUC,full,0.8,rf,111
0.148,0.15384615384615383,0.14285714285714285,pragmatic,OTU,AUC,full,0.8,rf,111
0.14,0.15384615384615383,0.13333333333333333,pragmatic,OTU,AUC,full,0.8,rf,111
0.132,0.15384615384615383,0.125,pragmatic,OTU,AUC,full,0.8,rf,111
0.13,0.15384615384615383,0.1176470588235294,pragmatic,OTU,AUC,full,0.8,rf,111
0.128,0.15384615384615383,0.1111111111111111,pragmatic,OTU,AUC,full,0.8,rf,111
0.126,0.2307692307692308,0.15,pragmatic,OTU,AUC,full,0.8,rf,111
0.124,0.2307692307692308,0.14285714285714285,pragmatic,OTU,AUC,full,0.8,rf,111
0.12,0.2307692307692308,0.1153846153846154,pragmatic,OTU,AUC,full,0.8,rf,111
0.118,0.2307692307692308,0.1111111111111111,pragmatic,OTU,AUC,full,0.8,rf,111
0.116,0.2307692307692308,0.10714285714285714,pragmatic,OTU,AUC,full,0.8,rf,111
0.114,0.3076923076923077,0.13333333333333333,pragmatic,OTU,AUC,full,0.8,rf,111
0.104,0.3076923076923077,0.1176470588235294,pragmatic,OTU,AUC,full,0.8,rf,111
0.102,0.3076923076923077,0.10810810810810811,pragmatic,OTU,AUC,full,0.8,rf,111
0.098,0.3076923076923077,0.10256410256410256,pragmatic,OTU,AUC,full,0.8,rf,111
0.096,0.3076923076923077,0.09090909090909093,pragmatic,OTU,AUC,full,0.8,rf,111
0.094,0.3076923076923077,0.08695652173913043,pragmatic,OTU,AUC,full,0.8,rf,111
0.092,0.38461538461538464,0.10638297872340426,pragmatic,OTU,AUC,full,0.8,rf,111
0.09,0.38461538461538464,0.1020408163265306,pragmatic,OTU,AUC,full,0.8,rf,111
0.086,0.38461538461538464,0.09803921568627452,pragmatic,OTU,AUC,full,0.8,rf,111
0.084,0.38461538461538464,0.0925925925925926,pragmatic,OTU,AUC,full,0.8,rf,111
0.082,0.38461538461538464,0.09090909090909093,pragmatic,OTU,AUC,full,0.8,rf,111
0.08,0.38461538461538464,0.08620689655172414,pragmatic,OTU,AUC,full,0.8,rf,111
0.078,0.38461538461538464,0.0847457627118644,pragmatic,OTU,AUC,full,0.8,rf,111
0.076,0.38461538461538464,0.08064516129032258,pragmatic,OTU,AUC,full,0.8,rf,111
0.074,0.38461538461538464,0.078125,pragmatic,OTU,AUC,full,0.8,rf,111
0.068,0.38461538461538464,0.07692307692307693,pragmatic,OTU,AUC,full,0.8,rf,111
0.066,0.4615384615384616,0.08695652173913043,pragmatic,OTU,AUC,full,0.8,rf,111
0.064,0.4615384615384616,0.0821917808219178,pragmatic,OTU,AUC,full,0.8,rf,111
0.062,0.4615384615384616,0.07792207792207792,pragmatic,OTU,AUC,full,0.8,rf,111
0.06,0.4615384615384616,0.0759493670886076,pragmatic,OTU,AUC,full,0.8,rf,111
0.058,0.4615384615384616,0.07058823529411765,pragmatic,OTU,AUC,full,0.8,rf,111
0.056,0.4615384615384616,0.06896551724137931,pragmatic,OTU,AUC,full,0.8,rf,111
0.054,0.4615384615384616,0.06521739130434782,pragmatic,OTU,AUC,full,0.8,rf,111
0.052,0.4615384615384616,0.06382978723404255,pragmatic,OTU,AUC,full,0.8,rf,111
0.05,0.4615384615384616,0.0594059405940594,pragmatic,OTU,AUC,full,0.8,rf,111
0.048,0.5384615384615384,0.06666666666666667,pragmatic,OTU,AUC,full,0.8,rf,111
0.046,0.6153846153846154,0.07339449541284404,pragmatic,OTU,AUC,full,0.8,rf,111
0.044,0.6153846153846154,0.07079646017699115,pragmatic,OTU,AUC,full,0.8,rf,111
0.042,0.6153846153846154,0.06896551724137931,pragmatic,OTU,AUC,full,0.8,rf,111
0.04,0.6153846153846154,0.06557377049180328,pragmatic,OTU,AUC,full,0.8,rf,111
0.038,0.6153846153846154,0.06349206349206349,pragmatic,OTU,AUC,full,0.8,rf,111
0.036,0.7692307692307693,0.07142857142857142,pragmatic,OTU,AUC,full,0.8,rf,111
0.034,0.7692307692307693,0.06711409395973154,pragmatic,OTU,AUC,full,0.8,rf,111
0.032,0.7692307692307693,0.06578947368421052,pragmatic,OTU,AUC,full,0.8,rf,111
0.03,0.7692307692307693,0.06369426751592357,pragmatic,OTU,AUC,full,0.8,rf,111
0.028,0.7692307692307693,0.05988023952095808,pragmatic,OTU,AUC,full,0.8,rf,111
0.026,0.7692307692307693,0.05780346820809248,pragmatic,OTU,AUC,full,0.8,rf,111
0.024,0.7692307692307693,0.05586592178770949,pragmatic,OTU,AUC,full,0.8,rf,111
0.022,0.7692307692307693,0.0546448087431694,pragmatic,OTU,AUC,full,0.8,rf,111
0.02,0.7692307692307693,0.05208333333333333,pragmatic,OTU,AUC,full,0.8,rf,111
0.018,0.7692307692307693,0.04950495049504951,pragmatic,OTU,AUC,full,0.8,rf,111
0.016,0.7692307692307693,0.04830917874396135,pragmatic,OTU,AUC,full,0.8,rf,111
0.014,0.7692307692307693,0.04587155963302752,pragmatic,OTU,AUC,full,0.8,rf,111
0.012,0.7692307692307693,0.04484304932735426,pragmatic,OTU,AUC,full,0.8,rf,111
0.01,0.9230769230769232,0.05217391304347826,pragmatic,OTU,AUC,full,0.8,rf,111
0.008,0.9230769230769232,0.05150214592274678,pragmatic,OTU,AUC,full,0.8,rf,111
0.006,1,0.05531914893617021,pragmatic,OTU,AUC,full,0.8,rf,111
0.004,1,0.05416666666666667,pragmatic,OTU,AUC,full,0.8,rf,111
0.002,1,0.05371900826446281,pragmatic,OTU,AUC,full,0.8,rf,111
0,1,0.05349794238683127,pragmatic,OTU,AUC,full,0.8,rf,111
Inf,0,1,pragmatic,OTU,AUC,full,0.8,rf,112
0.174,0,0,pragmatic,OTU,AUC,full,0.8,rf,112
0.168,0.07692307692307693,0.5,pragmatic,OTU,AUC,full,0.8,rf,112
0.162,0.07692307692307693,0.3333333333333333,pragmatic,OTU,AUC,full,0.8,rf,112
0.156,0.07692307692307693,0.25,pragmatic,OTU,AUC,full,0.8,rf,112
0.154,0.07692307692307693,0.2,pragmatic,OTU,AUC,full,0.8,rf,112
0.152,0.07692307692307693,0.14285714285714285,pragmatic,OTU,AUC,full,0.8,rf,112
0.15,0.07692307692307693,0.125,pragmatic,OTU,AUC,full,0.8,rf,112
0.148,0.07692307692307693,0.1111111111111111,pragmatic,OTU,AUC,full,0.8,rf,112
0.146,0.07692307692307693,0.1,pragmatic,OTU,AUC,full,0.8,rf,112
0.142,0.07692307692307693,0.09090909090909093,pragmatic,OTU,AUC,full,0.8,rf,112
0.136,0.07692307692307693,0.08333333333333333,pragmatic,OTU,AUC,full,0.8,rf,112
0.132,0.07692307692307693,0.07692307692307693,pragmatic,OTU,AUC,full,0.8,rf,112
0.13,0.07692307692307693,0.07142857142857142,pragmatic,OTU,AUC,full,0.8,rf,112
0.122,0.07692307692307693,0.06666666666666667,pragmatic,OTU,AUC,full,0.8,rf,112
0.118,0.07692307692307693,0.05555555555555555,pragmatic,OTU,AUC,full,0.8,rf,112
0.116,0.15384615384615383,0.09523809523809525,pragmatic,OTU,AUC,full,0.8,rf,112
0.114,0.15384615384615383,0.09090909090909093,pragmatic,OTU,AUC,full,0.8,rf,112
0.11,0.2307692307692308,0.13043478260869565,pragmatic,OTU,AUC,full,0.8,rf,112
0.108,0.2307692307692308,0.1153846153846154,pragmatic,OTU,AUC,full,0.8,rf,112
0.104,0.2307692307692308,0.10344827586206896,pragmatic,OTU,AUC,full,0.8,rf,112
0.102,0.2307692307692308,0.09375,pragmatic,OTU,AUC,full,0.8,rf,112
0.1,0.2307692307692308,0.08333333333333333,pragmatic,OTU,AUC,full,0.8,rf,112
0.098,0.2307692307692308,0.08108108108108109,pragmatic,OTU,AUC,full,0.8,rf,112
0.094,0.2307692307692308,0.075,pragmatic,OTU,AUC,full,0.8,rf,112
0.092,0.3076923076923077,0.09090909090909093,pragmatic,OTU,AUC,full,0.8,rf,112
0.088,0.38461538461538464,0.10416666666666669,pragmatic,OTU,AUC,full,0.8,rf,112
0.086,0.38461538461538464,0.09433962264150944,pragmatic,OTU,AUC,full,0.8,rf,112
0.084,0.38461538461538464,0.08620689655172414,pragmatic,OTU,AUC,full,0.8,rf,112
0.08,0.4615384615384616,0.0967741935483871,pragmatic,OTU,AUC,full,0.8,rf,112
0.078,0.4615384615384616,0.09375,pragmatic,OTU,AUC,full,0.8,rf,112
0.076,0.5384615384615384,0.1044776119402985,pragmatic,OTU,AUC,full,0.8,rf,112
0.074,0.5384615384615384,0.09333333333333334,pragmatic,OTU,AUC,full,0.8,rf,112
0.072,0.5384615384615384,0.09210526315789472,pragmatic,OTU,AUC,full,0.8,rf,112
0.07,0.5384615384615384,0.08974358974358974,pragmatic,OTU,AUC,full,0.8,rf,112
0.068,0.5384615384615384,0.08860759493670886,pragmatic,OTU,AUC,full,0.8,rf,112
0.066,0.5384615384615384,0.08641975308641975,pragmatic,OTU,AUC,full,0.8,rf,112
0.064,0.5384615384615384,0.08333333333333333,pragmatic,OTU,AUC,full,0.8,rf,112
0.062,0.5384615384615384,0.07692307692307693,pragmatic,OTU,AUC,full,0.8,rf,112
0.06,0.5384615384615384,0.07446808510638298,pragmatic,OTU,AUC,full,0.8,rf,112
0.058,0.6153846153846154,0.08,pragmatic,OTU,AUC,full,0.8,rf,112
0.056,0.6153846153846154,0.0761904761904762,pragmatic,OTU,AUC,full,0.8,rf,112
0.054,0.6153846153846154,0.07339449541284404,pragmatic,OTU,AUC,full,0.8,rf,112
0.052,0.6153846153846154,0.06956521739130435,pragmatic,OTU,AUC,full,0.8,rf,112
0.05,0.6153846153846154,0.06557377049180328,pragmatic,OTU,AUC,full,0.8,rf,112
0.048,0.6153846153846154,0.06299212598425197,pragmatic,OTU,AUC,full,0.8,rf,112
0.046,0.6153846153846154,0.06106870229007633,pragmatic,OTU,AUC,full,0.8,rf,112
0.044,0.7692307692307693,0.07462686567164178,pragmatic,OTU,AUC,full,0.8,rf,112
0.042,0.7692307692307693,0.07142857142857142,pragmatic,OTU,AUC,full,0.8,rf,112
0.04,0.7692307692307693,0.06944444444444445,pragmatic,OTU,AUC,full,0.8,rf,112
0.038,0.7692307692307693,0.06666666666666667,pragmatic,OTU,AUC,full,0.8,rf,112
0.036,0.7692307692307693,0.06493506493506493,pragmatic,OTU,AUC,full,0.8,rf,112
0.034,0.7692307692307693,0.06024096385542168,pragmatic,OTU,AUC,full,0.8,rf,112
0.032,0.7692307692307693,0.05780346820809248,pragmatic,OTU,AUC,full,0.8,rf,112
0.03,0.7692307692307693,0.05494505494505494,pragmatic,OTU,AUC,full,0.8,rf,112
0.028,0.7692307692307693,0.05319148936170213,pragmatic,OTU,AUC,full,0.8,rf,112
0.026,0.7692307692307693,0.05076142131979695,pragmatic,OTU,AUC,full,0.8,rf,112
0.024,0.8461538461538461,0.05365853658536585,pragmatic,OTU,AUC,full,0.8,rf,112
0.022,0.8461538461538461,0.05164319248826291,pragmatic,OTU,AUC,full,0.8,rf,112
0.02,0.8461538461538461,0.05,pragmatic,OTU,AUC,full,0.8,rf,112
0.018,0.9230769230769232,0.05357142857142857,pragmatic,OTU,AUC,full,0.8,rf,112
0.016,0.9230769230769232,0.05217391304347826,pragmatic,OTU,AUC,full,0.8,rf,112
0.014,0.9230769230769232,0.05150214592274678,pragmatic,OTU,AUC,full,0.8,rf,112
0.012,1,0.05508474576271186,pragmatic,OTU,AUC,full,0.8,rf,112
0.01,1,0.05439330543933055,pragmatic,OTU,AUC,full,0.8,rf,112
0.008,1,0.05416666666666667,pragmatic,OTU,AUC,full,0.8,rf,112
0.006,1,0.05371900826446281,pragmatic,OTU,AUC,full,0.8,rf,112
0.004,1,0.05349794238683127,pragmatic,OTU,AUC,full,0.8,rf,112
Inf,0,1,pragmatic,OTU,AUC,full,0.8,rf,113
0.36,0,0,pragmatic,OTU,AUC,full,0.8,rf,113
0.356,0,0,pragmatic,OTU,AUC,full,0.8,rf,113
0.33,0,0,pragmatic,OTU,AUC,full,0.8,rf,113
0.328,0,0,pragmatic,OTU,AUC,full,0.8,rf,113
0.306,0,0,pragmatic,OTU,AUC,full,0.8,rf,113
0.304,0.07692307692307693,0.16666666666666666,pragmatic,OTU,AUC,full,0.8,rf,113
0.292,0.07692307692307693,0.14285714285714285,pragmatic,OTU,AUC,full,0.8,rf,113
0.276,0.07692307692307693,0.125,pragmatic,OTU,AUC,full,0.8,rf,113
0.266,0.07692307692307693,0.1111111111111111,pragmatic,OTU,AUC,full,0.8,rf,113
