perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,outcome,taxlevel,metric,dataset,trainfrac
0.5301165254237288,0.00166313559322039,0.405940594059406,Otu00082,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5286652542372882,0.00311440677966101,0.10891089108910892,Otu00083,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5314353813559322,3.442796610170218e-4,0.5544554455445545,Otu00084,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5395180084745763,-0.00773834745762713,0.9108910891089108,Otu00086,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5304237288135593,0.00135593220338992,0.10891089108910892,Otu00088,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5276165254237288,0.00416313559322034,0.297029702970297,Otu00090,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5282097457627118,0.00356991525423733,0.4158415841584158,Otu00091,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5282786016949153,0.00350105932203392,0.3465346534653465,Otu00092,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5313877118644068,3.9194915254237017e-4,0.5841584158415841,Otu00093,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5535222457627119,-0.02174258474576274,0.9108910891089108,Otu00094,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5227383474576272,0.00904131355932202,0.07920792079207921,Otu00095,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5302648305084746,0.00151483050847456,0.4158415841584158,Otu00096,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5316048728813559,1.747881355932401e-4,0.49504950495049505,Otu00097,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5273040254237288,0.00447563559322039,0.10891089108910892,Otu00098,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5357627118644068,-0.00398305084745764,0.5742574257425742,Otu00099,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5316684322033899,1.1122881355929426e-4,0.7920792079207921,Otu00101,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5325900423728813,-8.103813559321438e-4,0.6435643564356436,Otu00103,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.528458686440678,0.00332097457627122,0.2376237623762376,Otu00105,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315360169491525,2.436440677966445e-4,0.5346534653465347,Otu00106,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315466101694916,2.330508474576165e-4,0.5544554455445545,Otu00108,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5216578389830508,0.01012182203389833,0.15841584158415842,Otu00110,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.531843220338983,-6.355932203383485e-5,0.4752475247524752,Otu00111,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5300953389830508,0.00168432203389834,0.2871287128712871,Otu00112,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315995762711865,1.8008474576269862e-4,0.6435643564356436,Otu00117,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5305614406779661,0.00121822033898311,0.4752475247524752,Otu00119,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5302436440677966,0.00153601694915261,0.48514851485148514,Otu00122,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5311811440677966,5.985169491525832e-4,0.297029702970297,Otu00123,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5290836864406779,0.00269597457627124,0.37623762376237624,Otu00124,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5287023305084746,0.00307733050847458,0.1485148514851485,Otu00125,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315148305084746,2.6483050847458944e-4,0.594059405940594,Otu00127,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5351959745762712,-0.00341631355932203,0.8811881188118812,Otu00129,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5270180084745762,0.00476165254237292,0.16831683168316833,Otu00130,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.524375,0.00740466101694914,0.13861386138613865,Otu00131,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5294597457627118,0.00231991525423735,0.0198019801980198,Otu00133,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5325529661016949,-7.733050847457124e-4,0.594059405940594,Otu00134,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315572033898305,2.2245762711869951e-4,0.6138613861386139,Otu00135,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5241843220338983,0.00759533898305087,0.25742574257425743,Otu00137,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5302754237288135,0.00150423728813564,0.36633663366336633,Otu00139,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5282838983050847,0.00349576271186446,0.0198019801980198,Otu00142,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315095338983051,2.701271186440479e-4,0.5841584158415841,Otu00144,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5302489406779661,0.00153072033898304,0.2079207920792079,Otu00147,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5237976694915254,0.00798199152542378,0.0099009900990099,Otu00148,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5320338983050847,-2.5423728813556146e-4,0.7326732673267327,Otu00151,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5311970338983051,5.826271186440968e-4,0.33663366336633666,Otu00152,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5353389830508475,-0.0035593220338983,0.9207920792079208,Otu00155,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5313718220338983,4.0783898305085664e-4,0.5544554455445545,Otu00160,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5309004237288135,8.792372881356592e-4,0.5544554455445545,Otu00165,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315783898305085,2.0127118644064357e-4,0.6732673267326733,Otu00167,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.531313559322034,4.66101694915233e-4,0.5643564356435643,Otu00170,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5311387711864407,6.408898305084731e-4,0.6039603960396039,Otu00172,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5270444915254238,0.00473516949152541,0.0198019801980198,Otu00177,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5296345338983051,0.00214512711864411,0.4257425742574258,Otu00180,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5314618644067797,3.1779661016950733e-4,0.5643564356435643,Otu00184,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5304608050847458,0.00131885593220337,0.3465346534653465,Otu00187,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5310699152542373,7.097457627118775e-4,0.4158415841584158,Otu00194,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.531186440677966,5.932203389831248e-4,0.5148514851485149,Otu00202,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5307574152542373,0.00102224576271192,0.39603960396039606,Otu00204,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.531239406779661,5.402542372882069e-4,0.297029702970297,Otu00206,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5317319915254237,4.7669491525459406e-5,0.9108910891089108,Otu00207,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5317161016949152,6.355932203394588e-5,0.8811881188118812,Otu00208,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5311122881355932,6.673728813559876e-4,0.4356435643564357,Otu00210,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5301112288135593,0.00166843220338985,0.24752475247524752,Otu00215,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.531218220338983,5.614406779661518e-4,0.46534653465346537,Otu00217,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5235540254237289,0.00822563559322031,0.1782178217821782,Otu00218,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5319173728813559,-1.377118644066977e-4,0.594059405940594,Otu00224,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5298834745762712,0.00189618644067801,0.0891089108910891,Otu00227,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.527542372881356,0.0042372881355932,0.4356435643564357,Otu00228,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5295127118644067,0.00226694915254244,0.4257425742574258,Otu00229,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5310222457627118,7.574152542373369e-4,0.4257425742574258,Otu00231,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5316472457627118,1.3241525423735023e-4,0.6138613861386139,Otu00232,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315307203389831,2.48940677966103e-4,0.4752475247524752,Otu00235,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5265095338983051,0.00527012711864405,0.25742574257425743,Otu00242,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5312235169491525,5.561440677966933e-4,0.37623762376237624,Otu00245,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.530646186440678,0.00113347457627122,0.45544554455445546,Otu00246,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5347722457627119,-0.00299258474576269,0.7128712871287128,Otu00247,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315889830508475,1.906779661017266e-4,0.5148514851485149,Otu00252,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5342955508474576,-0.00251588983050843,0.6336633663366337,Otu00258,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5310010593220339,7.786016949152819e-4,0.4356435643564357,Otu00267,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5265307203389831,0.0052489406779661,0.04950495049504951,Otu00268,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5310858050847458,6.93855932203391e-4,0.3564356435643564,Otu00292,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5305773305084746,0.00120233050847462,0.37623762376237624,Otu00298,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.529094279661017,0.00268538135593221,0.297029702970297,Otu00304,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5305614406779661,0.00121822033898311,0.38613861386138615,Otu00313,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.531271186440678,5.084745762712339e-4,0.48514851485148514,Otu00321,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5326641949152542,-8.845338983050066e-4,0.8316831683168316,Otu00324,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5286599576271186,0.00311970338983058,0.2376237623762376,Otu00331,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5324258474576271,-6.461864406779316e-4,0.504950495049505,Otu00334,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5374523305084746,-0.00567266949152545,0.6237623762376238,Otu00346,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315783898305084,2.012711864407546e-4,0.5742574257425742,Otu00355,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5315254237288135,2.542372881356725e-4,0.45544554455445546,Otu00373,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5281302966101695,0.00364936440677965,0.39603960396039606,Otu00375,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5267213983050848,0.00505826271186438,0.1485148514851485,Otu00376,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5244703389830508,0.00730932203389833,0.3564356435643564,Otu00394,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5313612288135593,4.1843220338988463e-4,0.5346534653465347,Otu00402,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5180402542372882,0.01373940677966101,0.1485148514851485,Otu00432,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5316472457627118,1.3241525423735023e-4,0.7326732673267327,Otu00464,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5296186440677966,0.0021610169491526,0.405940594059406,Otu00487,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5386228813559322,-0.00684322033898299,0.6633663366336634,Otu00522,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5286175847457627,0.00316207627118647,0.0891089108910891,Otu00540,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5232362288135594,0.00854343220338982,0.0396039603960396,Otu00578,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5262129237288136,0.00556673728813561,0.38613861386138615,Otu00600,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5222457627118644,0.00953389830508477,0.0891089108910891,Otu00681,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5311705508474577,6.091101694915002e-4,0.48514851485148514,Otu00692,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5266843220338983,0.00509533898305092,0.32673267326732675,Otu00706,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5314830508474576,2.966101694915624e-4,0.48514851485148514,Otu00724,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5283580508474576,0.0034216101694916,0.1782178217821782,Otu00727,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5271186440677966,0.00466101694915255,0.0594059405940594,Otu00763,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5317213983050848,5.826271186437637e-5,0.8613861386138614,Otu00878,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5300158898305085,0.00176377118644066,0.2376237623762376,Otu00883,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5415783898305084,-0.00979872881355925,0.9603960396039604,Otu00932,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5314989406779661,2.807203389830759e-4,0.46534653465346537,Otu00950,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5317478813559322,3.177966101697294e-5,0.7821782178217822,Otu01004,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5300953389830508,0.00168432203389834,0.45544554455445546,Otu01084,glmnet,AUC,100,idsa,OTU,AUC,int,0.8
0.5645998063848491,-0.00241484827916194,0.9405940594059404,Otu00001,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5624156271906887,-2.30669085001578e-4,0.5445544554455446,Otu00002,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5626939211518989,-5.0896304621173e-4,0.8712871287128713,Otu00003,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.561948280274622,2.366778310651796e-4,0.4356435643564357,Otu00004,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5612152132548487,9.6974485083845e-4,0.26732673267326734,Otu00005,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5618193147804026,3.656433252845481e-4,0.36633663366336633,Otu00006,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5593727536747933,0.0028122044308938,0.0594059405940594,Otu00007,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5626345013297133,-4.495432240261277e-4,0.8316831683168316,Otu00008,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5613457365721216,8.392215335655262e-4,0.22772277227722773,Otu00009,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5625886568227086,-4.036987170215056e-4,0.6039603960396039,Otu00010,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5618542545260323,3.307035796548119e-4,0.31683168316831684,Otu00011,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5589634913040091,0.003221466801678,0.15841584158415842,Otu00012,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5622518332239148,-6.687511822767167e-5,0.5346534653465347,Otu00013,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5663446794779067,-0.00415972137221953,0.9801980198019802,Otu00014,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5655655454049784,-0.00338058729929124,0.8613861386138614,Otu00015,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5567381410720048,0.00544681703368232,0.0297029702970297,Otu00016,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5624940747087427,-3.091166030555481e-4,0.8316831683168316,Otu00017,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5617326330547797,4.523250509074206e-4,0.39603960396039606,Otu00018,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5627775985044898,-5.926403988026907e-4,0.7326732673267327,Otu00019,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5618224304265097,3.625276791774379e-4,0.36633663366336633,Otu00020,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5623662219452759,-1.8126383958871897e-4,0.5445544554455446,Otu00021,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5618281053533477,3.568527523394316e-4,0.405940594059406,Otu00022,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5631640498948469,-9.790917891597806e-4,0.8712871287128713,Otu00023,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5622074352668884,-2.247716120129528e-5,0.48514851485148514,Otu00024,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5611060543680245,0.00107890373766261,0.07920792079207921,Otu00025,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5622058774438349,-2.0919338147740163e-5,0.8118811881188119,Otu00026,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5611029387219174,0.00108201938376972,0.3564356435643564,Otu00027,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5637476771745541,-0.00156271906886695,0.7920792079207921,Otu00028,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5564847722796515,0.00570018582603559,0.0891089108910891,Otu00029,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5575118227642457,0.00467313534144142,0.0297029702970297,Otu00030,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5619843327510042,2.00625354682904e-4,0.5148514851485149,Otu00031,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5622457132047758,-6.075509908864962e-5,0.6732673267326733,Otu00032,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.563688034806218,-0.00150307670053084,0.7920792079207921,Otu00033,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
0.5638127719235777,-0.00162781381789056,0.7722772277227723,Otu00034,glmnet,AUC,100,idsa,OTU,AUC,full,0.8
